service_id,date,exception_type
RRSAT2_RL9_14_10,20231227,1
RRSAT2_RL1_1347,20231228,1
RRSAT2_RL18_1358,20231228,1
RRSAT2_RL18_1400,20231228,1
RRSAT2_RL18_1437,20231228,1
RRSAT2_RL19_1430,20231228,1
RRSAT2_RL2_1310,20231228,1
RRSAT2_RL2_1348,20231228,1
RRSAT2_RL22_1405,20231228,1
RRSAT2_RL23_1305,20231228,1
RRSAT2_RL9_14_10,20231228,1
RRSAT2_RL1_1347,20231229,1
RRSAT2_RL18_1358,20231229,1
RRSAT2_RL18_1400,20231229,1
RRSAT2_RL18_1437,20231229,1
RRSAT2_RL19_1430,20231229,1
RRSAT2_RL2_1310,20231229,1
RRSAT2_RL2_1348,20231229,1
RRSAT2_RL22_1405,20231229,1
RRSAT2_RL23_1305,20231229,1
RRSAT2_RL9_14_10,20231229,1
T41LJ_T41A1,20231212,1
T41LJ_T41A1,20231213,1
T41LJ_T41A1,20231214,1
T41LJ_T41A1,20231218,1
T41LJ_T41A1,20231219,1
T41LJ_T41A1,20231220,1
T41LJ_T41A1,20231221,1
T41LJ_T41A1,20231226,1
T41LJ_T41A1,20231227,1
T41LJ_T41A1,20231228,1
T41V_T41A1,20231215,1
T41V_T41A1,20231222,1
T41V_T41A1,20231229,1
T50LV_T50_01,20231212,1
T50LV_T50_02,20231212,1
T50LV_T50_03,20231212,1
T50LV_T50_04,20231212,1
T50LV_T50_05,20231212,1
T50LV_T50_06,20231212,1
T50LV_T50_07,20231212,1
T50LV_T50_01,20231213,1
T50LV_T50_02,20231213,1
T50LV_T50_03,20231213,1
T50LV_T50_04,20231213,1
T50LV_T50_05,20231213,1
T50LV_T50_06,20231213,1
T50LV_T50_07,20231213,1
T50LV_T50_01,20231214,1
T50LV_T50_02,20231214,1
T50LV_T50_03,20231214,1
T50LV_T50_04,20231214,1
T50LV_T50_05,20231214,1
T50LV_T50_06,20231214,1
T50LV_T50_07,20231214,1
T50LV_T50_01,20231215,1
T50LV_T50_02,20231215,1
T50LV_T50_03,20231215,1
T50LV_T50_04,20231215,1
T50LV_T50_05,20231215,1
T50LV_T50_06,20231215,1
T50LV_T50_07,20231215,1
T50LV_T50_01,20231218,1
T50LV_T50_02,20231218,1
T50LV_T50_03,20231218,1
T50LV_T50_04,20231218,1
T50LV_T50_05,20231218,1
T50LV_T50_06,20231218,1
T50LV_T50_07,20231218,1
T50LV_T50_01,20231219,1
T50LV_T50_02,20231219,1
T50LV_T50_03,20231219,1
T50LV_T50_04,20231219,1
T50LV_T50_05,20231219,1
T50LV_T50_06,20231219,1
T50LV_T50_07,20231219,1
T50LV_T50_01,20231220,1
T50LV_T50_02,20231220,1
T50LV_T50_03,20231220,1
T50LV_T50_04,20231220,1
T50LV_T50_05,20231220,1
T50LV_T50_06,20231220,1
T50LV_T50_07,20231220,1
T50LV_T50_01,20231221,1
T50LV_T50_02,20231221,1
T50LV_T50_03,20231221,1
T50LV_T50_04,20231221,1
T50LV_T50_05,20231221,1
T50LV_T50_06,20231221,1
T50LV_T50_07,20231221,1
T50LV_T50_01,20231222,1
T50LV_T50_02,20231222,1
T50LV_T50_03,20231222,1
T50LV_T50_04,20231222,1
T50LV_T50_05,20231222,1
T50LV_T50_06,20231222,1
T50LV_T50_07,20231222,1
T50LV_T50_01,20231226,1
T50LV_T50_02,20231226,1
T50LV_T50_03,20231226,1
T50LV_T50_04,20231226,1
T50LV_T50_05,20231226,1
T50LV_T50_06,20231226,1
T50LV_T50_07,20231226,1
T50LV_T50_01,20231227,1
T50LV_T50_02,20231227,1
T50LV_T50_03,20231227,1
T50LV_T50_04,20231227,1
T50LV_T50_05,20231227,1
T50LV_T50_06,20231227,1
T50LV_T50_07,20231227,1
T50LV_T50_01,20231228,1
T50LV_T50_02,20231228,1
T50LV_T50_03,20231228,1
T50LV_T50_04,20231228,1
T50LV_T50_05,20231228,1
T50LV_T50_06,20231228,1
T50LV_T50_07,20231228,1
T50LV_T50_01,20231229,1
T50LV_T50_02,20231229,1
T50LV_T50_03,20231229,1
T50LV_T50_04,20231229,1
T50LV_T50_05,20231229,1
T50LV_T50_06,20231229,1
T50LV_T50_07,20231229,1
T60LJ_L60A1,20231212,1
T60LJ_L60A2,20231212,1
T60LJ_L60A3,20231212,1
T60LJ_L60A1,20231213,1
T60LJ_L60A2,20231213,1
T60LJ_L60A3,20231213,1
T60LJ_L60A1,20231214,1
T60LJ_L60A2,20231214,1
T60LJ_L60A3,20231214,1
T60LJ_L60A1,20231215,1
T60LJ_L60A2,20231215,1
T60LJ_L60A3,20231215,1
T60LJ_L60A1,20231218,1
T60LJ_L60A2,20231218,1
T60LJ_L60A3,20231218,1
T60LJ_L60A1,20231219,1
T60LJ_L60A2,20231219,1
T60LJ_L60A3,20231219,1
T60LJ_L60A1,20231220,1
T60LJ_L60A2,20231220,1
T60LJ_L60A3,20231220,1
T60LJ_L60A1,20231221,1
T60LJ_L60A2,20231221,1
T60LJ_L60A3,20231221,1
T60LJ_L60A1,20231222,1
T60LJ_L60A2,20231222,1
T60LJ_L60A3,20231222,1
T60LJ_L60A1,20231226,1
T60LJ_L60A2,20231226,1
T60LJ_L60A3,20231226,1
T60LJ_L60A1,20231227,1
T60LJ_L60A2,20231227,1
T60LJ_L60A3,20231227,1
T60LJ_L60A1,20231228,1
T60LJ_L60A2,20231228,1
T60LJ_L60A3,20231228,1
T60LJ_L60A1,20231229,1
T60LJ_L60A2,20231229,1
T60LJ_L60A3,20231229,1
T61LJ_T61_01,20231212,1
T61LJ_T61_02,20231212,1
T61LJ_T61_03,20231212,1
T61LJ_T61_04,20231212,1
T61LJ_T61_05,20231212,1
T61LJ_T61_01,20231213,1
T61LJ_T61_02,20231213,1
T61LJ_T61_03,20231213,1
T61LJ_T61_04,20231213,1
T61LJ_T61_05,20231213,1
T61LJ_T61_01,20231214,1
T61LJ_T61_02,20231214,1
T61LJ_T61_03,20231214,1
T61LJ_T61_04,20231214,1
T61LJ_T61_05,20231214,1
T61LJ_T61_01,20231218,1
T61LJ_T61_02,20231218,1
T61LJ_T61_03,20231218,1
T61LJ_T61_04,20231218,1
T61LJ_T61_05,20231218,1
T61LJ_T61_01,20231219,1
T61LJ_T61_02,20231219,1
T61LJ_T61_03,20231219,1
T61LJ_T61_04,20231219,1
T61LJ_T61_05,20231219,1
T61LJ_T61_01,20231220,1
T61LJ_T61_02,20231220,1
T61LJ_T61_03,20231220,1
T61LJ_T61_04,20231220,1
T61LJ_T61_05,20231220,1
T61LJ_T61_01,20231221,1
T61LJ_T61_02,20231221,1
T61LJ_T61_03,20231221,1
T61LJ_T61_04,20231221,1
T61LJ_T61_05,20231221,1
T61LJ_T61_01,20231226,1
T61LJ_T61_02,20231226,1
T61LJ_T61_03,20231226,1
T61LJ_T61_04,20231226,1
T61LJ_T61_05,20231226,1
T61LJ_T61_01,20231227,1
T61LJ_T61_02,20231227,1
T61LJ_T61_03,20231227,1
T61LJ_T61_04,20231227,1
T61LJ_T61_05,20231227,1
T61LJ_T61_01,20231228,1
T61LJ_T61_02,20231228,1
T61LJ_T61_03,20231228,1
T61LJ_T61_04,20231228,1
T61LJ_T61_05,20231228,1
T61V_T61_01,20231215,1
T61V_T61_02,20231215,1
T61V_T61_03,20231215,1
T61V_T61_04,20231215,1
T61V_T61_05,20231215,1
T61V_T61_01,20231222,1
T61V_T61_02,20231222,1
T61V_T61_03,20231222,1
T61V_T61_04,20231222,1
T61V_T61_05,20231222,1
T61V_T61_01,20231229,1
T61V_T61_02,20231229,1
T61V_T61_03,20231229,1
T61V_T61_04,20231229,1
T61V_T61_05,20231229,1
T62LJ_T62A01,20231212,1
T62LJ_T62A02,20231212,1
T62LJ_T62A03,20231212,1
T62LJ_T62A04,20231212,1
T62LJ_T62A05,20231212,1
T62LJ_T62A01,20231213,1
T62LJ_T62A02,20231213,1
T62LJ_T62A03,20231213,1
T62LJ_T62A04,20231213,1
T62LJ_T62A05,20231213,1
T62LJ_T62A01,20231214,1
T62LJ_T62A02,20231214,1
T62LJ_T62A03,20231214,1
T62LJ_T62A04,20231214,1
T62LJ_T62A05,20231214,1
T62LJ_T62A01,20231218,1
T62LJ_T62A02,20231218,1
T62LJ_T62A03,20231218,1
T62LJ_T62A04,20231218,1
T62LJ_T62A05,20231218,1
T62LJ_T62A01,20231219,1
T62LJ_T62A02,20231219,1
T62LJ_T62A03,20231219,1
T62LJ_T62A04,20231219,1
T62LJ_T62A05,20231219,1
T62LJ_T62A01,20231220,1
T62LJ_T62A02,20231220,1
T62LJ_T62A03,20231220,1
T62LJ_T62A04,20231220,1
T62LJ_T62A05,20231220,1
T62LJ_T62A01,20231221,1
T62LJ_T62A02,20231221,1
T62LJ_T62A03,20231221,1
T62LJ_T62A04,20231221,1
T62LJ_T62A05,20231221,1
T62LJ_T62A01,20231226,1
T62LJ_T62A02,20231226,1
T62LJ_T62A03,20231226,1
T62LJ_T62A04,20231226,1
T62LJ_T62A05,20231226,1
T62LJ_T62A01,20231227,1
T62LJ_T62A02,20231227,1
T62LJ_T62A03,20231227,1
T62LJ_T62A04,20231227,1
T62LJ_T62A05,20231227,1
T62LJ_T62A01,20231228,1
T62LJ_T62A02,20231228,1
T62LJ_T62A03,20231228,1
T62LJ_T62A04,20231228,1
T62LJ_T62A05,20231228,1
T62V_T62A01,20231215,1
T62V_T62A02,20231215,1
T62V_T62A03,20231215,1
T62V_T62A04,20231215,1
T62V_T62A05,20231215,1
T62V_T62A01,20231222,1
T62V_T62A02,20231222,1
T62V_T62A03,20231222,1
T62V_T62A04,20231222,1
T62V_T62A05,20231222,1
T62V_T62A01,20231229,1
T62V_T62A02,20231229,1
T62V_T62A03,20231229,1
T62V_T62A04,20231229,1
T62V_T62A05,20231229,1
